customer_id,signup_date,country,acquisition_channel
2476,2023-07-18,UK,LinkedIn
2477,2023-09-16,Canada,Google Ads
2478,2023-08-17,UK,LinkedIn
2479,2022-08-15,France,Google Ads
2480,2023-03-12,Canada,Google Ads
2481,2023-02-26,USA,LinkedIn
2482,2023-07-08,USA,LinkedIn
2483,2022-01-21,UK,Google Ads
2484,2023-07-08,USA,Google Ads
2485,2023-02-01,USA,Organic
2486,2023-09-17,USA,LinkedIn
2487,2022-04-15,France,Google Ads
2488,2022-07-11,USA,LinkedIn
2489,2022-01-17,Germany,Google Ads
2490,2022-04-30,Canada,Referral
2491,2023-01-28,USA,Google Ads
2492,2023-03-01,USA,Google Ads
2493,2022-05-09,USA,Google Ads
2494,2022-05-10,Germany,Referral
2495,2023-07-26,USA,Referral
2496,2023-07-14,USA,Referral
2497,2022-01-29,Canada,Google Ads
2498,2022-04-07,Germany,Google Ads
2499,2022-01-10,Germany,LinkedIn
2500,2022-08-30,USA,Google Ads
2501,2022-08-20,Germany,LinkedIn
2502,2022-10-11,UK,Google Ads
2503,2023-12-16,Germany,Referral
2504,2023-12-27,Germany,Referral
2505,2022-07-19,Germany,Organic
2506,2022-03-20,France,Google Ads
2507,2022-06-22,France,Google Ads
2508,2023-04-12,France,LinkedIn
2509,2023-08-04,Germany,Organic
2510,2023-02-20,UK,Organic
2511,2023-03-25,Germany,Referral
2512,2022-03-28,USA,Referral
2513,2022-04-11,UK,LinkedIn
2514,2022-01-08,France,Referral
2515,2022-07-19,Canada,LinkedIn
2516,2023-05-20,UK,Organic
2517,2022-03-28,France,LinkedIn
2518,2022-02-12,UK,Referral
2519,2023-01-20,UK,Referral
2520,2023-09-13,Germany,LinkedIn
2521,2023-03-11,USA,Referral
2522,2023-02-12,Canada,Referral
2523,2023-04-28,France,Google Ads
2524,2023-10-26,UK,Google Ads
2525,2022-01-17,Canada,Referral
2526,2023-10-07,UK,Organic
2527,2022-05-28,USA,Google Ads
2528,2022-10-04,Canada,Referral
2529,2022-08-20,France,Google Ads
2530,2023-01-01,UK,Google Ads
2531,2022-08-16,USA,Organic
2532,2023-10-13,Canada,Organic
2533,2023-03-12,UK,Google Ads
2534,2023-02-03,UK,LinkedIn
2535,2022-07-30,France,Google Ads
2536,2023-01-26,USA,Organic
2537,2023-05-14,Germany,Google Ads
2538,2023-06-24,UK,Google Ads
2539,2023-07-17,Canada,Referral
2540,2023-05-06,France,Organic
2541,2023-03-18,France,Google Ads
2542,2022-09-18,UK,LinkedIn
2543,2022-12-16,UK,Google Ads
2544,2022-12-18,UK,Organic
2545,2023-06-04,Germany,Google Ads
2546,2022-11-16,UK,Organic
2547,2022-05-18,USA,Referral
2548,2023-07-04,Canada,Referral
2549,2023-09-15,UK,Organic
2550,2023-01-03,Germany,Organic
2551,2022-08-08,Canada,LinkedIn
2552,2022-12-03,France,Google Ads
2553,2022-08-11,UK,Referral
2554,2023-10-10,Canada,Referral
2555,2022-12-26,France,Referral
2556,2022-11-25,Germany,Referral
2557,2023-04-08,USA,Google Ads
2558,2023-07-15,UK,LinkedIn
2559,2023-01-17,USA,LinkedIn
2560,2023-08-13,Germany,Google Ads
2561,2023-09-09,Canada,Referral
2562,2022-06-18,Canada,Referral
2563,2022-08-05,Germany,LinkedIn
2564,2023-01-13,Germany,Google Ads
2565,2022-04-29,UK,LinkedIn
2566,2022-07-09,France,Google Ads
2567,2023-01-05,USA,Referral
2568,2022-05-29,USA,LinkedIn
2569,2023-11-07,Canada,LinkedIn
2570,2023-10-14,Canada,Google Ads
2571,2023-05-03,UK,Referral
2572,2023-01-09,Germany,Organic
2573,2023-11-24,USA,Google Ads
2574,2022-06-09,UK,Organic
2575,2022-12-17,Canada,LinkedIn
2576,2022-10-15,Canada,LinkedIn
2577,2022-10-15,USA,Google Ads
2578,2022-08-14,Canada,Google Ads
2579,2023-06-07,Canada,Organic
2580,2023-06-06,France,Google Ads
2581,2022-09-30,Germany,Google Ads
2582,2023-02-06,Canada,LinkedIn
2583,2022-07-02,France,Google Ads
2584,2023-10-27,UK,LinkedIn
2585,2023-05-03,Canada,LinkedIn
2586,2022-05-04,UK,Organic
2587,2023-09-18,Canada,LinkedIn
2588,2023-02-18,USA,Google Ads
2589,2023-12-26,France,Google Ads
2590,2022-06-21,France,LinkedIn
2591,2022-10-15,USA,Referral
2592,2023-03-11,Germany,Organic
2593,2023-11-17,France,LinkedIn
2594,2022-04-23,UK,Google Ads
2595,2022-05-02,France,Organic
2596,2023-06-28,Germany,Google Ads
2597,2022-08-10,UK,Google Ads
2598,2023-09-23,UK,LinkedIn
2599,2022-02-08,USA,Organic
2600,2023-05-12,Canada,Referral
2601,2022-08-21,USA,Google Ads
2602,2023-06-14,Canada,Google Ads
2603,2022-05-29,USA,Google Ads
2604,2023-02-01,Canada,Google Ads
2605,2023-10-23,France,Google Ads
2606,2023-09-30,UK,LinkedIn
2607,2022-10-29,Canada,Organic
2608,2022-12-26,France,Google Ads
2609,2022-08-26,Germany,Google Ads
2610,2023-10-09,USA,Organic
2611,2023-10-25,Germany,LinkedIn
2612,2022-08-24,France,Organic
2613,2022-07-22,Germany,Google Ads
2614,2022-09-13,Germany,Google Ads
2615,2023-08-21,France,Referral
2616,2023-10-24,UK,LinkedIn
2617,2022-08-23,Canada,Referral
2618,2022-12-11,USA,Referral
2619,2023-06-18,Canada,Google Ads
2620,2023-04-11,USA,Referral
2621,2023-06-25,Canada,LinkedIn
2622,2022-08-01,Germany,Referral
2623,2023-04-08,UK,LinkedIn
2624,2023-03-12,Germany,Referral
2625,2022-10-10,UK,Google Ads
2626,2023-07-16,France,Google Ads
2627,2023-08-30,USA,Referral
2628,2023-04-08,USA,Google Ads
2629,2023-02-11,France,LinkedIn
2630,2022-03-29,Canada,Organic
2631,2022-02-13,France,Google Ads
2632,2023-04-06,France,Google Ads
2633,2022-10-05,UK,Organic
2634,2023-11-14,France,Google Ads
2635,2023-02-25,USA,Google Ads
2636,2023-12-02,Germany,Google Ads
2637,2022-12-19,UK,LinkedIn
2638,2023-11-27,UK,Google Ads
2639,2023-05-30,Canada,Referral
2640,2023-12-04,Germany,Referral
2641,2023-09-22,UK,Google Ads
2642,2022-01-19,France,Google Ads
2643,2022-01-23,UK,LinkedIn
2644,2023-02-17,UK,LinkedIn
2645,2022-01-30,UK,Google Ads
2646,2022-04-18,Canada,Google Ads
2647,2023-01-02,UK,LinkedIn
2648,2022-10-08,UK,Organic
2649,2022-05-08,Canada,Google Ads
2650,2022-08-17,Germany,Referral
2651,2022-04-21,USA,Google Ads
2652,2022-05-16,Canada,Google Ads
2653,2022-12-28,Canada,Google Ads
2654,2022-07-05,UK,LinkedIn
2655,2023-10-18,UK,Referral
2656,2023-08-07,USA,Organic
2657,2022-05-09,UK,LinkedIn
2658,2022-09-18,France,Organic
2659,2023-05-30,UK,Google Ads
2660,2023-03-25,UK,Google Ads
2661,2022-04-14,France,Organic
2662,2023-04-28,USA,LinkedIn
2663,2022-08-12,France,Organic
2664,2023-05-06,Canada,Google Ads
2665,2023-04-18,France,Google Ads
2666,2022-01-10,Germany,LinkedIn
2667,2023-02-09,Canada,Google Ads
2668,2022-10-29,UK,Referral
2669,2022-08-19,Canada,Referral
2670,2024-01-01,USA,Google Ads
2671,2022-03-07,USA,Google Ads
2672,2022-04-22,France,Google Ads
2673,2022-01-13,Canada,Google Ads
2674,2023-01-28,UK,LinkedIn
2675,2023-05-15,USA,Google Ads
2676,2023-08-21,UK,Google Ads
2677,2022-08-22,Germany,Organic
2678,2023-08-25,USA,Referral
2679,2022-11-10,France,Google Ads
2680,2023-07-20,Germany,LinkedIn
2681,2022-01-12,Canada,Organic
2682,2022-07-28,UK,Google Ads
2683,2022-01-14,USA,Referral
2684,2023-09-25,Germany,LinkedIn
2685,2023-02-22,Germany,Google Ads
2686,2023-03-13,USA,LinkedIn
2687,2023-01-12,Canada,Organic
2688,2022-01-20,Canada,Organic
2689,2023-08-10,France,Google Ads
2690,2022-03-11,Canada,Google Ads
2691,2022-07-30,France,Organic
2692,2022-04-11,Germany,Referral
2693,2023-11-29,USA,Google Ads
2694,2022-05-12,Canada,LinkedIn
2695,2023-09-15,France,Google Ads
2696,2023-01-16,Germany,Google Ads
2697,2022-05-12,Canada,Organic
2698,2022-01-20,UK,Google Ads
2699,2023-06-20,Germany,Google Ads
2700,2022-08-15,Canada,Google Ads
2701,2022-06-03,Germany,LinkedIn
2702,2023-04-14,USA,Google Ads
2703,2023-02-09,USA,Referral
2704,2022-07-21,USA,LinkedIn
2705,2022-02-07,UK,Organic
2706,2022-07-07,USA,Google Ads
2707,2022-02-26,UK,Organic
2708,2022-01-20,USA,Google Ads
2709,2022-09-30,Germany,LinkedIn
2710,2022-04-29,Canada,Referral
2711,2023-08-06,Canada,Google Ads
2712,2023-05-31,USA,LinkedIn
2713,2022-08-09,Canada,Google Ads
2714,2023-06-10,USA,Google Ads
2715,2023-05-30,USA,Google Ads
2716,2023-12-29,France,LinkedIn
2717,2022-12-02,France,Google Ads
2718,2023-11-29,France,Google Ads
2719,2022-02-24,UK,Google Ads
2720,2023-05-15,France,Referral
2721,2023-06-20,USA,Referral
2722,2022-06-11,Germany,Google Ads
2723,2023-11-01,France,Google Ads
2724,2023-08-17,France,Referral
2725,2022-06-08,Germany,LinkedIn
2726,2022-07-07,USA,LinkedIn
2727,2022-03-01,UK,Organic
2728,2022-11-15,France,Google Ads
2729,2022-07-30,Germany,Organic
2730,2023-02-10,USA,Google Ads
2731,2023-10-26,Canada,Organic
2732,2022-04-19,UK,Google Ads
2733,2022-03-17,Germany,Referral
2734,2023-06-26,Germany,Google Ads
2735,2022-11-10,Germany,Google Ads
2736,2022-04-27,France,Organic
2737,2023-12-05,Canada,LinkedIn
2738,2022-01-19,UK,Organic
2739,2023-03-08,USA,LinkedIn
2740,2023-11-16,USA,Referral
2741,2022-12-16,Canada,Google Ads
2742,2022-07-02,Germany,Organic
2743,2022-04-23,Germany,Referral
2744,2022-07-02,Germany,LinkedIn
2745,2023-04-26,Germany,Referral
2746,2022-05-26,Germany,Referral
2747,2023-09-20,Canada,Organic
2748,2022-04-23,France,Google Ads
2749,2023-04-21,UK,Google Ads
2750,2022-10-30,Germany,Google Ads
2751,2022-04-28,France,LinkedIn
2752,2022-06-10,USA,Google Ads
2753,2023-02-05,Canada,Google Ads
2754,2022-07-17,France,Google Ads
2755,2022-09-17,Germany,Referral
2756,2023-10-22,Germany,Referral
2757,2022-02-16,Germany,Google Ads
2758,2023-02-03,France,Organic
2759,2023-12-11,Germany,Organic
2760,2023-07-13,France,Google Ads
2761,2022-03-19,Germany,LinkedIn
2762,2022-05-04,USA,Referral
2763,2022-03-16,USA,Google Ads
2764,2022-05-17,UK,Google Ads
2765,2023-08-25,Germany,Referral
2766,2023-02-04,Germany,Referral
2767,2023-05-20,France,Google Ads
2768,2023-05-15,France,Organic
2769,2023-07-27,Germany,Referral
2770,2022-05-18,UK,LinkedIn
2771,2022-02-19,Germany,Google Ads
2772,2023-09-11,France,Referral
2773,2023-09-17,Germany,Google Ads
2774,2022-09-11,France,Referral
2775,2023-09-22,Germany,LinkedIn
2776,2023-12-11,Canada,LinkedIn
2777,2023-07-17,France,Google Ads
2778,2023-03-02,UK,LinkedIn
2779,2023-07-01,Canada,Organic
2780,2022-10-29,Germany,LinkedIn
2781,2023-08-04,France,Google Ads
2782,2022-12-15,Canada,LinkedIn
2783,2022-02-18,UK,Google Ads
2784,2022-03-15,France,Organic
2785,2023-12-05,Canada,Referral
2786,2022-09-18,Canada,Google Ads
2787,2022-12-22,Canada,Google Ads
2788,2023-08-05,USA,Google Ads
2789,2023-08-25,Germany,Organic
2790,2022-09-17,France,Google Ads
2791,2023-09-30,France,Referral
2792,2022-10-22,France,Organic
2793,2023-10-03,Canada,Google Ads
2794,2022-11-09,Germany,Referral
2795,2023-09-04,UK,Referral
2796,2022-07-01,France,Referral
2797,2023-11-17,Germany,Google Ads
2798,2022-12-30,Germany,Google Ads
2799,2022-07-07,USA,LinkedIn
2800,2023-07-23,France,Organic
2801,2023-06-27,Canada,Google Ads
2802,2023-08-19,Germany,Google Ads
2803,2023-10-26,Germany,Google Ads
2804,2023-07-02,UK,Organic
2805,2023-12-26,USA,Google Ads
2806,2023-02-12,Germany,Organic
2807,2023-09-10,Germany,Google Ads
2808,2023-02-18,Canada,Organic
2809,2022-12-08,Canada,Referral
2810,2022-08-08,UK,LinkedIn
2811,2022-06-12,UK,Google Ads
2812,2022-08-08,UK,LinkedIn
2813,2022-09-27,Canada,Google Ads
2814,2023-09-24,Canada,Google Ads
2815,2023-02-04,USA,Google Ads
2816,2022-07-01,France,Organic
2817,2023-09-10,France,LinkedIn
2818,2023-12-30,USA,Referral
2819,2022-07-24,France,Referral
2820,2023-08-05,Canada,Google Ads
2821,2023-07-10,France,Organic
2822,2022-08-16,Canada,LinkedIn
2823,2023-11-27,USA,LinkedIn
2824,2023-09-11,UK,Referral
2825,2023-08-19,USA,Organic
2826,2022-09-07,France,Organic
2827,2023-03-17,Canada,LinkedIn
2828,2023-06-17,France,Google Ads
2829,2022-07-15,France,LinkedIn
2830,2023-11-21,UK,Referral
2831,2023-06-03,France,Google Ads
2832,2022-03-11,UK,Google Ads
2833,2023-10-01,Canada,Referral
2834,2023-02-03,Canada,Referral
2835,2023-11-03,UK,Referral
2836,2022-07-22,USA,Google Ads
2837,2022-05-28,Canada,LinkedIn
2838,2023-04-17,USA,Referral
2839,2023-10-17,Canada,Google Ads
2840,2022-07-18,Canada,Google Ads
2841,2023-03-02,Germany,Organic
2842,2023-10-28,France,LinkedIn
2843,2023-05-07,France,Google Ads
2844,2022-05-22,USA,Organic
2845,2022-11-09,France,Google Ads
2846,2022-06-14,USA,Organic
2847,2022-11-10,Canada,Google Ads
2848,2022-01-21,Germany,Google Ads
2849,2022-03-23,Germany,Referral
2850,2023-08-04,Canada,Google Ads
2851,2022-05-11,UK,Referral
2852,2023-08-22,UK,LinkedIn
2853,2023-12-31,France,Organic
2854,2022-11-01,USA,Referral
2855,2023-01-06,Germany,Referral
2856,2023-01-19,France,Google Ads
2857,2023-03-21,Canada,Google Ads
2858,2023-03-01,Germany,LinkedIn
2859,2022-06-10,USA,Google Ads
2860,2022-06-27,USA,LinkedIn
2861,2023-09-21,UK,Referral
2862,2023-12-09,France,Google Ads
2863,2023-05-05,Canada,Referral
2864,2022-11-23,Germany,Google Ads
2865,2023-08-21,USA,Referral
2866,2022-10-16,Germany,LinkedIn
2867,2023-08-16,Canada,Referral
2868,2023-10-26,Germany,Google Ads
2869,2023-07-27,France,LinkedIn
2870,2023-07-27,UK,Google Ads
2871,2022-12-20,Germany,LinkedIn
2872,2022-01-28,UK,Referral
2873,2022-02-12,Canada,Referral
2874,2023-11-12,UK,Organic
2875,2023-02-27,Germany,LinkedIn
2876,2023-08-21,Germany,Google Ads
2877,2022-06-26,USA,Google Ads
2878,2023-06-13,Germany,Organic
2879,2023-09-02,UK,Google Ads
2880,2023-05-09,USA,Referral
2881,2022-07-17,Germany,LinkedIn
2882,2023-09-02,Germany,LinkedIn
2883,2023-07-31,Canada,LinkedIn
2884,2023-06-01,USA,LinkedIn
2885,2023-05-29,Canada,LinkedIn
2886,2022-01-22,Canada,Organic
2887,2022-04-22,Canada,LinkedIn
2888,2022-02-26,France,Referral
2889,2022-03-07,Canada,Referral
2890,2022-04-08,UK,LinkedIn
2891,2022-05-24,Germany,Organic
2892,2023-03-11,France,Google Ads
2893,2023-09-29,Canada,Google Ads
2894,2023-11-10,Germany,Organic
2895,2022-03-27,USA,Referral
2896,2023-08-11,USA,Google Ads
2897,2022-12-10,Germany,LinkedIn
2898,2022-10-21,UK,Organic
2899,2023-07-25,Germany,Organic
2900,2023-10-12,Germany,LinkedIn
2901,2023-09-03,France,Google Ads
2902,2023-12-05,USA,Organic
2903,2022-08-31,USA,Referral
2904,2023-07-15,Canada,Organic
2905,2022-02-01,Germany,Google Ads
2906,2023-01-26,Germany,Google Ads
2907,2022-10-04,UK,Referral
2908,2023-06-16,USA,Google Ads
2909,2022-06-03,UK,LinkedIn
2910,2023-01-18,France,Organic
2911,2022-03-09,Canada,LinkedIn
2912,2022-08-02,UK,Organic
2913,2023-10-17,USA,Referral
2914,2023-01-11,France,LinkedIn
2915,2022-08-01,Germany,Organic
2916,2022-03-20,France,LinkedIn
2917,2023-12-27,UK,Referral
2918,2023-09-20,USA,LinkedIn
2919,2023-08-27,UK,LinkedIn
2920,2023-01-16,Germany,Google Ads
2921,2023-11-11,Germany,Organic
2922,2022-02-27,USA,Organic
2923,2022-01-26,Canada,Referral
2924,2023-03-23,France,LinkedIn
2925,2022-03-07,France,LinkedIn
2926,2022-09-11,Germany,LinkedIn
2927,2022-02-13,UK,Referral
2928,2022-04-07,UK,Organic
2929,2023-07-08,Canada,Referral
2930,2022-08-15,UK,Google Ads
2931,2023-11-10,France,Organic
2932,2023-03-12,UK,LinkedIn
2933,2023-08-24,Canada,Organic
2934,2023-01-14,France,Google Ads
2935,2022-06-27,UK,Google Ads
2936,2023-03-03,France,Organic
2937,2023-12-10,Germany,Google Ads
2938,2022-11-03,Germany,Organic
2939,2023-05-19,Germany,Organic
2940,2022-09-25,UK,LinkedIn
2941,2023-08-09,Canada,Google Ads
2942,2022-01-08,France,LinkedIn
2943,2023-05-23,USA,Organic
2944,2023-04-21,Germany,Referral
2945,2022-10-24,Germany,Referral
2946,2022-06-13,USA,Referral
2947,2023-04-30,USA,Google Ads
2948,2023-08-20,UK,Organic
2949,2022-03-13,France,Organic
2950,2023-07-21,Germany,Organic
2951,2023-07-13,Canada,Referral
2952,2022-08-26,UK,LinkedIn
2953,2022-04-14,UK,Google Ads
2954,2022-07-29,Canada,LinkedIn
2955,2023-07-08,Canada,LinkedIn
2956,2023-04-13,Canada,Organic
2957,2023-03-30,USA,Organic
2958,2022-09-25,Germany,Organic
2959,2023-01-21,USA,Organic
2960,2023-01-22,Germany,Organic
2961,2022-09-16,USA,Google Ads
2962,2022-10-10,France,Organic
2963,2023-09-18,Germany,LinkedIn
2964,2022-02-09,UK,Google Ads
2965,2023-05-01,Germany,Google Ads
2966,2022-08-08,Germany,LinkedIn
2967,2022-05-09,Germany,Google Ads
2968,2023-06-04,France,Referral
2969,2023-09-05,USA,LinkedIn
2970,2023-11-19,UK,Organic
2971,2023-09-11,USA,Organic
2972,2023-09-05,USA,Referral
2973,2022-09-17,Canada,Google Ads
2974,2023-01-01,France,Google Ads
2975,2023-06-28,Canada,Google Ads
2976,2023-10-11,France,Google Ads
2977,2023-06-08,USA,Organic
2978,2022-01-16,USA,Referral
2979,2022-05-09,France,Google Ads
2980,2023-07-29,USA,Google Ads
2981,2022-04-19,USA,Referral
2982,2023-06-17,UK,Referral
2983,2023-11-01,Canada,Google Ads
2984,2022-09-26,Canada,Organic
2985,2022-06-11,Canada,Google Ads
2986,2022-09-17,Germany,Google Ads
2987,2022-04-12,UK,Google Ads
2988,2023-05-21,Canada,Referral
2989,2023-07-25,Canada,Google Ads
2990,2022-09-04,UK,Google Ads
2991,2023-10-02,USA,Google Ads
2992,2023-06-21,Canada,LinkedIn
2993,2022-05-11,USA,Google Ads
2994,2022-12-19,Canada,Google Ads
2995,2022-07-15,France,Referral
2996,2023-10-28,Germany,Google Ads
2997,2023-01-17,Canada,Referral
2998,2023-10-07,France,Google Ads
2999,2022-08-15,UK,Google Ads
3000,2023-12-02,France,Referral
3001,2023-04-21,UK,Google Ads
3002,2023-04-22,Canada,Google Ads
3003,2022-09-22,UK,Referral
3004,2023-01-07,France,Organic
3005,2023-05-01,Germany,LinkedIn
3006,2023-03-10,USA,Organic
3007,2023-10-08,USA,Organic
3008,2022-07-30,Germany,Organic
3009,2023-07-26,USA,LinkedIn
3010,2023-01-12,Canada,LinkedIn
3011,2023-01-30,Canada,Google Ads
3012,2023-03-26,France,Google Ads
3013,2022-12-30,France,LinkedIn
3014,2023-04-02,UK,Organic
3015,2023-12-26,France,Referral
3016,2023-12-29,Canada,LinkedIn
3017,2022-08-14,France,Referral
3018,2022-05-11,USA,Referral
3019,2023-08-11,UK,Referral
3020,2023-04-21,UK,Referral
3021,2022-10-04,Canada,Google Ads
3022,2022-06-05,France,LinkedIn
3023,2022-08-06,USA,Organic
3024,2022-07-09,France,Organic
3025,2023-02-21,Germany,Google Ads
3026,2023-11-06,France,Organic
3027,2023-11-23,Canada,Google Ads
3028,2023-06-30,France,Google Ads
3029,2022-02-10,UK,LinkedIn
3030,2022-11-03,USA,Google Ads
3031,2022-12-04,Canada,Google Ads
3032,2022-11-10,Germany,Google Ads
3033,2022-03-16,USA,LinkedIn
3034,2022-10-06,USA,Google Ads
3035,2022-06-25,UK,LinkedIn
3036,2023-10-24,UK,LinkedIn
3037,2022-09-30,UK,LinkedIn
3038,2023-09-12,Canada,Organic
3039,2023-10-13,France,Referral
3040,2022-10-16,USA,Google Ads
3041,2023-12-25,France,Google Ads
3042,2022-09-29,France,Referral
3043,2022-03-07,UK,LinkedIn
3044,2023-04-28,France,Google Ads
3045,2022-09-05,USA,Google Ads
3046,2022-06-05,USA,LinkedIn
3047,2022-02-16,Germany,LinkedIn
3048,2023-03-30,Canada,LinkedIn
3049,2022-07-20,France,Organic
3050,2023-10-22,Canada,LinkedIn
3051,2022-05-04,Canada,LinkedIn
3052,2022-01-01,Canada,Referral
3053,2023-10-02,Canada,Organic
3054,2022-07-10,USA,Referral
3055,2023-08-02,France,Google Ads
3056,2023-05-31,Germany,Google Ads
3057,2023-03-18,Canada,LinkedIn
3058,2022-05-23,Germany,Organic
3059,2022-07-10,USA,Google Ads
3060,2023-06-17,USA,Google Ads
3061,2022-08-15,UK,Organic
3062,2022-11-09,Canada,Organic
3063,2023-09-21,UK,Google Ads
3064,2022-10-29,Germany,Google Ads
3065,2023-10-16,France,LinkedIn
3066,2023-04-05,UK,Google Ads
3067,2023-02-05,USA,Organic
3068,2023-07-05,Canada,Google Ads
3069,2023-01-28,Germany,Google Ads
3070,2022-07-26,USA,Google Ads
3071,2022-07-29,France,Google Ads
3072,2022-04-25,Canada,Google Ads
3073,2023-10-08,France,Google Ads
3074,2022-09-08,France,LinkedIn
3075,2022-08-07,Canada,Google Ads
3076,2023-02-11,Canada,Organic
3077,2023-03-19,France,Google Ads
3078,2023-08-26,Germany,LinkedIn
3079,2022-12-20,Canada,Google Ads
3080,2023-07-12,USA,Google Ads
3081,2023-07-04,UK,Referral
3082,2022-05-22,Germany,Referral
3083,2023-09-04,Canada,LinkedIn
3084,2023-05-16,Canada,LinkedIn
3085,2023-12-03,Germany,LinkedIn
3086,2023-07-01,UK,Referral
3087,2023-10-21,France,Organic
3088,2023-06-26,USA,LinkedIn
3089,2023-05-22,Canada,Organic
3090,2023-08-19,UK,Organic
3091,2022-10-08,USA,Google Ads
3092,2023-02-28,Germany,Google Ads
3093,2022-09-27,Canada,Referral
3094,2022-06-03,France,LinkedIn
3095,2023-09-06,Germany,Referral
3096,2023-12-28,Canada,LinkedIn
3097,2023-10-24,UK,Google Ads
3098,2022-03-24,USA,Google Ads
3099,2023-09-14,USA,Google Ads
3100,2023-03-02,Canada,Referral
3101,2022-10-02,Germany,LinkedIn
3102,2023-12-14,France,Google Ads
3103,2022-10-11,UK,LinkedIn
3104,2022-06-22,Canada,Google Ads
3105,2022-11-23,UK,Google Ads
3106,2023-12-19,USA,LinkedIn
3107,2022-03-04,France,Google Ads
3108,2022-03-14,UK,LinkedIn
3109,2023-09-28,Canada,Organic
3110,2023-01-10,France,Organic
3111,2023-09-25,Germany,Google Ads
3112,2023-05-23,Canada,Referral
3113,2023-02-02,UK,LinkedIn
3114,2022-04-30,France,LinkedIn
3115,2023-03-13,Canada,LinkedIn
3116,2023-11-07,France,Google Ads
3117,2023-04-10,France,Google Ads
3118,2022-10-13,France,Referral
3119,2022-09-22,UK,LinkedIn
3120,2022-11-16,Canada,Google Ads
3121,2023-11-04,USA,Google Ads
3122,2023-01-11,USA,LinkedIn
3123,2022-03-30,UK,Google Ads
3124,2023-10-16,UK,Google Ads
3125,2022-07-22,France,Google Ads
3126,2022-11-30,Canada,Google Ads
3127,2022-08-10,Canada,Referral
3128,2022-02-10,Germany,Google Ads
3129,2023-12-09,Germany,Google Ads
3130,2022-03-09,USA,Google Ads
3131,2023-05-29,Germany,Google Ads
3132,2023-09-29,Germany,LinkedIn
3133,2023-09-14,USA,Google Ads
3134,2023-08-21,USA,Referral
3135,2023-09-24,Germany,Google Ads
3136,2022-05-07,Canada,Google Ads
3137,2022-09-12,Germany,Google Ads
3138,2023-11-26,France,Google Ads
3139,2022-01-16,France,LinkedIn
3140,2023-04-22,France,Referral
3141,2022-03-03,UK,Organic
3142,2023-03-08,France,Google Ads
3143,2023-11-01,Canada,Google Ads
3144,2022-09-25,UK,Google Ads
3145,2022-02-04,UK,LinkedIn
3146,2023-07-30,France,Google Ads
3147,2023-05-09,Germany,Referral
3148,2023-07-16,USA,Google Ads
3149,2023-04-14,Germany,Google Ads
3150,2023-10-23,Germany,Organic
3151,2022-11-21,UK,Referral
3152,2022-10-31,UK,LinkedIn
3153,2022-10-03,UK,LinkedIn
3154,2023-11-15,Canada,Referral
