customer_id,signup_date,country,acquisition_channel,revenue_each_customer,unsolved_issues,plan_type,monthly_fee,start_date,churn_date,churned,risk_score
2045,2023-12-05,Canada,LinkedIn,539.8199999999999,1.0,Premium,99.99,2023-12-05,,False,medium
2046,2023-07-29,USA,Google Ads,359.94,0.0,Basic,29.99,2023-07-29,,False,high
2047,2023-08-08,USA,Referral,359.94,0.0,Basic,29.99,2023-08-08,,False,high
2048,2022-06-10,USA,LinkedIn,359.94,1.0,Basic,29.99,2022-06-10,2023-05-13,True,high
2049,2023-11-12,UK,Referral,359.94,1.0,Basic,29.99,2023-11-12,2025-03-03,True,high
2050,2022-03-30,Canada,Organic,359.94,1.0,Pro,59.99,2022-03-30,2023-09-12,True,high
2051,2023-11-19,USA,Organic,359.94,0.0,Pro,59.99,2023-11-19,,False,high
2052,2023-08-08,France,Organic,359.94,0.0,Pro,59.99,2023-08-08,,False,high
2053,2023-08-12,UK,LinkedIn,239.92,0.0,Pro,59.99,2023-08-12,,False,high
2054,2022-06-08,France,Organic,239.92,1.0,Premium,99.99,2022-06-08,,False,high
2055,2023-05-04,Canada,Organic,239.92,1.0,Basic,29.99,2023-05-04,2024-12-17,True,high
2056,2022-11-20,Germany,Google Ads,239.92,1.0,Premium,99.99,2022-11-20,,False,high
2057,2023-09-02,France,Referral,239.92,0.0,Basic,29.99,2023-09-02,,False,high
2058,2023-01-16,Germany,Google Ads,239.92,0.0,Basic,29.99,2023-01-16,,False,high
2059,2022-04-12,UK,Google Ads,239.92,0.0,Basic,29.99,2022-04-12,,False,high
2060,2023-05-09,France,Google Ads,239.92,0.0,Basic,29.99,2023-05-09,,False,high
2061,2023-10-06,France,Google Ads,239.92,1.0,Basic,29.99,2023-10-06,,False,high
2062,2023-09-06,UK,LinkedIn,239.92,0.0,Basic,29.99,2023-09-06,,False,high
2063,2022-01-19,UK,Referral,359.88,0.0,Basic,29.99,2022-01-19,,False,high
2064,2023-03-30,USA,Google Ads,359.88,0.0,Premium,99.99,2023-03-30,,False,high
2065,2023-04-27,Canada,LinkedIn,359.88,0.0,Pro,59.99,2023-04-27,,False,high
2066,2023-08-17,France,Organic,359.88,0.0,Pro,59.99,2023-08-17,,False,high
2067,2023-02-01,France,Organic,359.88,0.0,Basic,29.99,2023-02-01,,False,high
2068,2022-10-06,UK,LinkedIn,359.88,0.0,Basic,29.99,2022-10-06,2023-08-23,True,high
2069,2022-12-31,UK,Referral,359.88,1.0,Premium,99.99,2022-12-31,,False,high
2070,2022-11-27,Canada,Google Ads,359.88,1.0,Pro,59.99,2022-11-27,2024-06-14,True,high
2071,2023-10-03,UK,Google Ads,359.88,0.0,Premium,99.99,2023-10-03,2024-01-30,True,high
2072,2022-12-10,Germany,Google Ads,359.88,0.0,Pro,59.99,2022-12-10,,False,high
2073,2023-03-31,Germany,Referral,359.88,0.0,Basic,29.99,2023-03-31,,False,high
2074,2023-08-24,Germany,Organic,359.88,0.0,Pro,59.99,2023-08-24,,False,high
2075,2023-12-26,Germany,Google Ads,419.85999999999996,0.0,Pro,59.99,2023-12-26,,False,high
2076,2023-10-17,Canada,Google Ads,419.85999999999996,0.0,Pro,59.99,2023-10-17,2025-01-20,True,high
2077,2022-03-06,France,Google Ads,419.85999999999996,0.0,Pro,59.99,2022-03-06,,False,high
2078,2022-03-17,Germany,LinkedIn,419.85999999999996,0.0,Basic,29.99,2022-03-17,,False,high
2079,2023-12-12,UK,Google Ads,419.85999999999996,0.0,Basic,29.99,2023-12-12,2025-06-25,True,high
2080,2022-05-23,Germany,Referral,419.85999999999996,1.0,Basic,29.99,2022-05-23,,False,high
2081,2023-08-28,Canada,Google Ads,419.85999999999996,1.0,Basic,29.99,2023-08-28,,False,high
2082,2023-04-18,UK,Referral,419.85999999999996,0.0,Pro,59.99,2023-04-18,,False,high
2083,2023-02-21,Germany,Google Ads,419.85999999999996,0.0,Pro,59.99,2023-02-21,,False,high
2084,2022-11-01,France,Referral,419.85999999999996,0.0,Basic,29.99,2022-11-01,,False,high
2085,2023-05-12,UK,Google Ads,419.85999999999996,0.0,Premium,99.99,2023-05-12,,False,high
2086,2022-10-18,UK,LinkedIn,419.85999999999996,0.0,Basic,29.99,2022-10-18,,False,high
2087,2022-04-12,France,Referral,419.85999999999996,0.0,Basic,29.99,2022-04-12,,False,high
2088,2022-09-24,UK,LinkedIn,419.85999999999996,0.0,Basic,29.99,2022-09-24,,False,high
2089,2023-09-14,Germany,Referral,419.85999999999996,0.0,Basic,29.99,2023-09-14,,False,high
2090,2022-01-03,UK,Google Ads,399.96,0.0,Basic,29.99,2022-01-03,,False,high
2091,2022-03-26,Germany,Google Ads,399.96,0.0,Basic,29.99,2022-03-26,,False,high
2092,2022-11-24,France,Referral,399.96,0.0,Pro,59.99,2022-11-24,,False,high
2093,2023-03-26,USA,Referral,399.96,0.0,Premium,99.99,2023-03-26,2023-07-05,True,high
2094,2023-03-30,France,Referral,119.96,2.0,Basic,29.99,2023-03-30,,False,high
2095,2023-09-21,Germany,LinkedIn,119.96,2.0,Basic,29.99,2023-09-21,,False,high
2096,2022-08-09,Canada,Organic,119.96,2.0,Pro,59.99,2022-08-09,2023-06-09,True,high
2097,2022-06-03,France,LinkedIn,119.96,0.0,Basic,29.99,2022-06-03,2024-01-06,True,high
2098,2023-10-27,Canada,Google Ads,449.84999999999997,0.0,Premium,99.99,2023-10-27,,False,high
2099,2022-01-12,Canada,LinkedIn,449.84999999999997,0.0,Pro,59.99,2022-01-12,,False,high
2100,2022-05-13,Germany,Google Ads,449.84999999999997,0.0,Pro,59.99,2022-05-13,,False,high
2101,2022-10-31,Germany,LinkedIn,449.84999999999997,0.0,Premium,99.99,2022-10-31,,False,high
2102,2022-10-20,USA,Google Ads,449.84999999999997,0.0,Premium,99.99,2022-10-20,,False,high
2103,2022-10-27,UK,Google Ads,449.84999999999997,0.0,Basic,29.99,2022-10-27,,False,high
2104,2022-02-12,France,Organic,449.84999999999997,0.0,Premium,99.99,2022-02-12,,False,high
2105,2022-12-09,Germany,LinkedIn,449.84999999999997,0.0,Basic,29.99,2022-12-09,,False,high
2106,2022-11-22,France,Google Ads,449.84999999999997,0.0,Basic,29.99,2022-11-22,,False,high
2107,2023-05-13,Canada,Google Ads,449.84999999999997,0.0,Premium,99.99,2023-05-13,,False,high
2108,2022-12-30,UK,Referral,449.84999999999997,0.0,Pro,59.99,2022-12-30,,False,high
2109,2023-03-03,USA,Organic,449.84999999999997,0.0,Pro,59.99,2023-03-03,2024-10-11,True,high
2110,2022-01-21,France,Referral,449.84999999999997,0.0,Premium,99.99,2022-01-21,,False,high
2111,2023-02-11,UK,Organic,449.84999999999997,0.0,Basic,29.99,2023-02-11,2024-08-03,True,high
2112,2023-09-11,USA,Google Ads,449.84999999999997,1.0,Pro,59.99,2023-09-11,,False,high
2113,2022-12-02,France,Referral,449.84999999999997,1.0,Basic,29.99,2022-12-02,,False,high
2114,2022-04-27,UK,LinkedIn,389.87,0.0,Pro,59.99,2022-04-27,,False,high
2115,2022-05-04,Germany,Referral,389.87,0.0,Basic,29.99,2022-05-04,,False,high
2116,2023-02-03,France,Google Ads,389.87,1.0,Basic,29.99,2023-02-03,,False,high
2117,2023-12-16,UK,Referral,389.87,0.0,Basic,29.99,2023-12-16,,False,high
2118,2022-02-20,USA,LinkedIn,389.87,1.0,Pro,59.99,2022-02-20,,False,high
2119,2022-11-20,UK,LinkedIn,389.87,0.0,Pro,59.99,2022-11-20,,False,high
2120,2022-05-21,Germany,LinkedIn,389.87,0.0,Pro,59.99,2022-05-21,,False,high
2121,2023-04-15,France,LinkedIn,389.87,1.0,Basic,29.99,2023-04-15,,False,high
2122,2022-11-30,France,LinkedIn,389.87,1.0,Basic,29.99,2022-11-30,2023-11-23,True,high
2123,2023-01-08,France,Google Ads,389.87,1.0,Premium,99.99,2023-01-08,2023-09-27,True,high
2124,2023-07-18,Germany,Referral,389.87,1.0,Premium,99.99,2023-07-18,,False,high
2125,2023-05-09,USA,LinkedIn,389.87,1.0,Pro,59.99,2023-05-09,,False,high
2126,2023-06-23,France,Organic,389.87,1.0,Basic,29.99,2023-06-23,,False,high
2127,2023-10-31,USA,Google Ads,29.99,1.0,Basic,29.99,2023-10-31,,False,high
2128,2022-06-05,UK,Referral,539.91,1.0,Premium,99.99,2022-06-05,,False,medium
2129,2022-10-18,USA,Google Ads,539.91,0.0,Pro,59.99,2022-10-18,,False,medium
2130,2023-10-10,USA,Google Ads,539.91,0.0,Premium,99.99,2023-10-10,2024-06-22,True,medium
2131,2022-05-24,France,Referral,539.91,1.0,Basic,29.99,2022-05-24,,False,medium
2132,2022-04-16,Canada,LinkedIn,539.91,1.0,Basic,29.99,2022-04-16,,False,medium
2133,2023-02-24,Canada,Google Ads,539.91,0.0,Basic,29.99,2023-02-24,,False,medium
2134,2023-11-01,Germany,LinkedIn,539.91,0.0,Basic,29.99,2023-11-01,,False,medium
2135,2023-10-20,Germany,Organic,539.91,0.0,Basic,29.99,2023-10-20,,False,medium
2136,2022-01-02,Canada,Organic,539.91,0.0,Basic,29.99,2022-01-02,,False,medium
2137,2023-08-12,UK,Google Ads,329.89,0.0,Basic,29.99,2023-08-12,,False,high
2138,2023-10-06,France,Referral,329.89,0.0,Basic,29.99,2023-10-06,2025-02-26,True,high
2139,2022-03-31,France,Referral,329.89,0.0,Basic,29.99,2022-03-31,,False,high
2140,2022-12-11,UK,Google Ads,329.89,0.0,Basic,29.99,2022-12-11,2024-02-21,True,high
2141,2022-12-16,UK,Referral,329.89,0.0,Pro,59.99,2022-12-16,2023-10-05,True,high
2142,2023-04-04,Canada,LinkedIn,329.89,1.0,Basic,29.99,2023-04-04,,False,high
2143,2022-09-20,Germany,Google Ads,329.89,1.0,Premium,99.99,2022-09-20,,False,high
2144,2022-12-17,UK,Organic,329.89,1.0,Basic,29.99,2022-12-17,2023-07-04,True,high
2145,2022-04-18,Germany,Organic,329.89,1.0,Premium,99.99,2022-04-18,,False,high
2146,2023-08-09,USA,LinkedIn,329.89,0.0,Pro,59.99,2023-08-09,,False,high
2147,2022-02-08,France,LinkedIn,329.89,0.0,Basic,29.99,2022-02-08,,False,high
2148,2022-06-08,Canada,Google Ads,89.97,0.0,Basic,29.99,2022-06-08,,False,high
2149,2023-08-06,France,LinkedIn,89.97,0.0,Basic,29.99,2023-08-06,,False,high
2150,2022-11-08,Canada,Google Ads,89.97,0.0,Premium,99.99,2022-11-08,,False,high
2151,2022-08-29,USA,Organic,389.87,0.0,Basic,29.99,2022-08-29,,False,high
2152,2023-03-21,France,Google Ads,389.87,0.0,Pro,59.99,2023-03-21,,False,high
2153,2022-10-25,USA,Google Ads,389.87,1.0,Pro,59.99,2022-10-25,2023-09-01,True,high
2154,2022-02-05,Canada,Referral,389.87,1.0,Basic,29.99,2022-02-05,,False,high
2155,2022-03-25,UK,Google Ads,389.87,0.0,Basic,29.99,2022-03-25,,False,high
2156,2023-03-28,France,Referral,389.87,0.0,Pro,59.99,2023-03-28,2024-02-12,True,high
2157,2023-01-20,USA,Referral,389.87,0.0,Pro,59.99,2023-01-20,,False,high
2158,2022-06-21,France,Organic,389.87,0.0,Pro,59.99,2022-06-21,,False,high
2159,2023-01-11,France,Referral,389.87,0.0,Basic,29.99,2023-01-11,,False,high
2160,2023-11-16,France,Google Ads,389.87,0.0,Pro,59.99,2023-11-16,,False,high
2161,2022-12-28,Germany,Google Ads,389.87,0.0,Pro,59.99,2022-12-28,,False,high
2162,2023-07-13,USA,Referral,389.87,1.0,Premium,99.99,2023-07-13,,False,high
2163,2022-05-21,USA,Referral,389.87,0.0,Premium,99.99,2022-05-21,,False,high
2164,2022-04-28,France,LinkedIn,389.87,0.0,Pro,59.99,2022-04-28,,False,high
2165,2022-10-04,UK,Google Ads,59.98,0.0,Basic,29.99,2022-10-04,,False,high
2166,2023-12-27,France,Google Ads,59.98,0.0,Basic,29.99,2023-12-27,,False,high
2167,2022-08-08,Germany,Google Ads,509.83,0.0,Pro,59.99,2022-08-08,,False,medium
2168,2022-01-26,Canada,Google Ads,509.83,0.0,Premium,99.99,2022-01-26,2022-08-27,True,medium
2169,2023-06-05,Germany,Google Ads,509.83,0.0,Basic,29.99,2023-06-05,2024-03-05,True,medium
2170,2022-01-10,UK,LinkedIn,509.83,0.0,Basic,29.99,2022-01-10,2023-02-22,True,medium
2171,2023-01-13,France,Google Ads,509.83,0.0,Pro,59.99,2023-01-13,2024-07-04,True,medium
2172,2023-09-25,USA,Referral,509.83,0.0,Premium,99.99,2023-09-25,,False,medium
2173,2023-09-29,France,LinkedIn,509.83,1.0,Basic,29.99,2023-09-29,2025-03-18,True,medium
2174,2023-11-13,UK,Google Ads,509.83,0.0,Pro,59.99,2023-11-13,,False,medium
2175,2023-08-07,USA,LinkedIn,509.83,0.0,Pro,59.99,2023-08-07,,False,medium
2176,2022-06-01,Germany,Referral,509.83,0.0,Pro,59.99,2022-06-01,,False,medium
2177,2023-12-21,Canada,Referral,509.83,0.0,Premium,99.99,2023-12-21,,False,medium
2178,2022-02-18,Canada,Organic,509.83,0.0,Basic,29.99,2022-02-18,,False,medium
2179,2022-06-03,France,Google Ads,509.83,0.0,Pro,59.99,2022-06-03,,False,medium
2180,2022-10-20,Germany,Organic,509.83,0.0,Basic,29.99,2022-10-20,,False,medium
2181,2023-08-03,UK,Referral,509.83,0.0,Premium,99.99,2023-08-03,,False,medium
2182,2022-02-19,Canada,LinkedIn,509.83,0.0,Basic,29.99,2022-02-19,2022-09-30,True,medium
2183,2023-10-26,Germany,Organic,509.83,0.0,Premium,99.99,2023-10-26,2024-02-19,True,medium
2184,2023-06-15,France,Organic,539.91,0.0,Basic,29.99,2023-06-15,,False,medium
2185,2023-09-04,USA,LinkedIn,539.91,0.0,Basic,29.99,2023-09-04,,False,medium
2186,2022-03-01,France,LinkedIn,539.91,0.0,Pro,59.99,2022-03-01,,False,medium
2187,2022-06-16,France,Referral,539.91,0.0,Pro,59.99,2022-06-16,,False,medium
2188,2022-07-21,Germany,Referral,539.91,0.0,Premium,99.99,2022-07-21,,False,medium
2189,2022-05-26,Canada,Google Ads,539.91,0.0,Basic,29.99,2022-05-26,2022-11-26,True,medium
2190,2023-11-07,Germany,Google Ads,539.91,0.0,Pro,59.99,2023-11-07,,False,medium
2191,2023-03-15,USA,Organic,539.91,0.0,Pro,59.99,2023-03-15,,False,medium
2192,2022-08-30,Germany,Google Ads,539.91,0.0,Pro,59.99,2022-08-30,,False,medium
2193,2023-08-04,UK,Google Ads,59.98,0.0,Basic,29.99,2023-08-04,2024-09-18,True,high
2194,2023-11-18,France,LinkedIn,59.98,0.0,Pro,59.99,2023-11-18,2025-03-07,True,high
2195,2023-07-15,Canada,Google Ads,89.97,0.0,Pro,59.99,2023-07-15,,False,high
2196,2023-04-28,USA,Google Ads,89.97,0.0,Basic,29.99,2023-04-28,,False,high
2197,2022-04-18,France,Referral,89.97,1.0,Pro,59.99,2022-04-18,2022-08-02,True,high
2198,2022-08-14,Germany,Referral,359.88,1.0,Pro,59.99,2022-08-14,2023-11-29,True,high
2199,2023-11-04,UK,LinkedIn,359.88,1.0,Pro,59.99,2023-11-04,2024-12-01,True,high
2200,2023-09-23,Germany,Referral,359.88,1.0,Premium,99.99,2023-09-23,,False,high
2201,2023-10-23,France,Referral,359.88,1.0,Basic,29.99,2023-10-23,,False,high
2202,2023-10-24,USA,LinkedIn,359.88,0.0,Basic,29.99,2023-10-24,,False,high
2203,2023-03-08,Canada,Referral,359.88,0.0,Pro,59.99,2023-03-08,,False,high
2204,2023-10-17,France,LinkedIn,359.88,0.0,Premium,99.99,2023-10-17,,False,high
2205,2023-02-23,USA,Organic,359.88,0.0,Pro,59.99,2023-02-23,,False,high
2206,2023-03-31,France,Referral,359.88,0.0,Pro,59.99,2023-03-31,,False,high
2207,2022-06-09,UK,Google Ads,359.88,0.0,Premium,99.99,2022-06-09,,False,high
2208,2023-06-07,Germany,Google Ads,359.88,0.0,Basic,29.99,2023-06-07,,False,high
2209,2023-10-12,Canada,LinkedIn,359.88,0.0,Premium,99.99,2023-10-12,,False,high
2210,2023-08-13,USA,Google Ads,59.98,0.0,Premium,99.99,2023-08-13,,False,high
2211,2022-03-18,Canada,Referral,59.98,0.0,Pro,59.99,2022-03-18,2022-07-04,True,high
2212,2023-05-24,Canada,Organic,149.95,0.0,Basic,29.99,2023-05-24,2024-10-28,True,high
2213,2023-03-17,Canada,Referral,149.95,0.0,Basic,29.99,2023-03-17,2024-04-20,True,high
2214,2022-09-11,USA,Google Ads,149.95,0.0,Pro,59.99,2022-09-11,2023-08-08,True,high
2215,2022-11-16,USA,LinkedIn,149.95,1.0,Basic,29.99,2022-11-16,,False,high
2216,2022-09-20,Canada,Google Ads,149.95,0.0,Premium,99.99,2022-09-20,,False,high
2217,2023-08-20,Germany,LinkedIn,239.92,0.0,Basic,29.99,2023-08-20,2024-06-19,True,high
2218,2023-10-20,France,LinkedIn,239.92,0.0,Basic,29.99,2023-10-20,,False,high
2219,2023-07-08,Canada,Google Ads,239.92,0.0,Pro,59.99,2023-07-08,,False,high
2220,2023-01-09,UK,Organic,239.92,0.0,Pro,59.99,2023-01-09,,False,high
2221,2023-09-29,Canada,Google Ads,239.92,0.0,Basic,29.99,2023-09-29,,False,high
2222,2022-06-16,USA,Organic,239.92,0.0,Basic,29.99,2022-06-16,,False,high
2223,2023-04-04,France,Google Ads,239.92,0.0,Basic,29.99,2023-04-04,2023-08-16,True,high
2224,2022-10-07,UK,Google Ads,239.92,0.0,Premium,99.99,2022-10-07,2024-03-17,True,high
2225,2023-12-01,France,Google Ads,239.92,1.0,Pro,59.99,2023-12-01,,False,high
2226,2022-10-29,France,Google Ads,1699.83,1.0,Basic,29.99,2022-10-29,,False,low
2227,2023-06-15,UK,LinkedIn,1699.83,1.0,Basic,29.99,2023-06-15,2024-05-16,True,low
2228,2023-08-03,Canada,LinkedIn,1699.83,1.0,Basic,29.99,2023-08-03,,False,low
2229,2022-08-06,Canada,LinkedIn,1699.83,0.0,Premium,99.99,2022-08-06,,False,low
2230,2022-04-12,Canada,Google Ads,1699.83,1.0,Basic,29.99,2022-04-12,,False,low
2231,2023-07-08,Germany,Referral,1699.83,0.0,Pro,59.99,2023-07-08,,False,low
2232,2022-10-15,Canada,LinkedIn,1699.83,0.0,Basic,29.99,2022-10-15,,False,low
2233,2022-06-16,UK,Referral,1699.83,1.0,Basic,29.99,2022-06-16,,False,low
2234,2023-09-13,Germany,LinkedIn,1699.83,1.0,Basic,29.99,2023-09-13,,False,low
2235,2022-02-05,Canada,LinkedIn,1699.83,0.0,Basic,29.99,2022-02-05,,False,low
2236,2022-12-19,Germany,Google Ads,1699.83,0.0,Basic,29.99,2022-12-19,2024-02-14,True,low
2237,2023-11-07,UK,LinkedIn,1699.83,0.0,Premium,99.99,2023-11-07,,False,low
2238,2022-03-14,Canada,LinkedIn,1699.83,0.0,Basic,29.99,2022-03-14,,False,low
2239,2023-10-10,USA,LinkedIn,1699.83,0.0,Basic,29.99,2023-10-10,2025-03-26,True,low
2240,2022-12-19,UK,Google Ads,1699.83,0.0,Basic,29.99,2022-12-19,,False,low
2241,2022-03-11,France,Google Ads,1699.83,0.0,Basic,29.99,2022-03-11,2022-10-23,True,low
2242,2023-03-01,France,Google Ads,1699.83,0.0,Premium,99.99,2023-03-01,,False,low
2243,2023-12-09,UK,Google Ads,59.98,0.0,Pro,59.99,2023-12-09,,False,high
2244,2023-07-15,France,Google Ads,59.98,0.0,Basic,29.99,2023-07-15,,False,high
2245,2023-10-04,UK,Organic,1139.81,0.0,Premium,99.99,2023-10-04,,False,low
2246,2023-06-01,USA,LinkedIn,1139.81,0.0,Premium,99.99,2023-06-01,2024-12-03,True,low
2247,2023-03-04,UK,Referral,1139.81,0.0,Basic,29.99,2023-03-04,,False,low
2248,2023-06-23,Canada,Google Ads,1139.81,1.0,Basic,29.99,2023-06-23,,False,low
2249,2022-06-09,Canada,Organic,1139.81,0.0,Basic,29.99,2022-06-09,,False,low
2250,2022-05-29,Germany,Google Ads,1139.81,0.0,Basic,29.99,2022-05-29,,False,low
2251,2022-08-18,France,LinkedIn,1139.81,0.0,Pro,59.99,2022-08-18,,False,low
2252,2023-12-13,France,Organic,1139.81,0.0,Pro,59.99,2023-12-13,,False,low
2253,2023-07-16,UK,LinkedIn,1139.81,0.0,Basic,29.99,2023-07-16,,False,low
2254,2022-03-08,France,Organic,1139.81,0.0,Basic,29.99,2022-03-08,,False,low
2255,2023-01-16,Canada,LinkedIn,1139.81,0.0,Basic,29.99,2023-01-16,,False,low
2256,2022-02-27,USA,Google Ads,1139.81,0.0,Premium,99.99,2022-02-27,2022-08-30,True,low
2257,2022-09-16,UK,Google Ads,1139.81,0.0,Basic,29.99,2022-09-16,,False,low
2258,2022-12-08,France,Google Ads,1139.81,0.0,Basic,29.99,2022-12-08,2024-06-04,True,low
2259,2022-05-10,Canada,Google Ads,1139.81,0.0,Pro,59.99,2022-05-10,,False,low
2260,2023-12-28,Germany,LinkedIn,1139.81,0.0,Premium,99.99,2023-12-28,,False,low
2261,2022-06-21,France,Google Ads,1139.81,0.0,Pro,59.99,2022-06-21,,False,low
2262,2023-09-06,USA,Organic,1139.81,0.0,Basic,29.99,2023-09-06,,False,low
2263,2022-07-28,USA,Google Ads,1139.81,0.0,Pro,59.99,2022-07-28,2023-12-29,True,low
2264,2022-12-20,France,Referral,1139.81,0.0,Basic,29.99,2022-12-20,,False,low
2265,2023-04-16,France,Organic,1139.81,0.0,Premium,99.99,2023-04-16,,False,low
2266,2022-04-26,Canada,Google Ads,209.92999999999998,0.0,Basic,29.99,2022-04-26,,False,high
2267,2022-09-21,France,LinkedIn,209.92999999999998,0.0,Premium,99.99,2022-09-21,,False,high
2268,2023-10-24,Germany,LinkedIn,209.92999999999998,0.0,Premium,99.99,2023-10-24,,False,high
2269,2023-03-18,Canada,Google Ads,209.92999999999998,0.0,Premium,99.99,2023-03-18,,False,high
2270,2023-07-02,UK,Referral,209.92999999999998,1.0,Pro,59.99,2023-07-02,2024-09-23,True,high
2271,2023-03-29,Germany,Google Ads,209.92999999999998,0.0,Basic,29.99,2023-03-29,,False,high
2272,2023-04-22,Canada,LinkedIn,209.92999999999998,0.0,Basic,29.99,2023-04-22,,False,high
2273,2022-10-14,Canada,LinkedIn,209.92999999999998,0.0,Pro,59.99,2022-10-14,2024-03-03,True,high
2274,2022-10-30,USA,Referral,599.9,0.0,Premium,99.99,2022-10-30,,False,medium
2275,2022-11-07,Canada,LinkedIn,599.9,0.0,Premium,99.99,2022-11-07,2024-05-07,True,medium
2276,2022-07-27,Germany,Google Ads,599.9,1.0,Basic,29.99,2022-07-27,,False,medium
2277,2023-09-10,France,LinkedIn,599.9,1.0,Premium,99.99,2023-09-10,,False,medium
2278,2023-03-22,Germany,Organic,599.9,0.0,Basic,29.99,2023-03-22,,False,medium
2279,2023-11-01,UK,Organic,599.9,0.0,Basic,29.99,2023-11-01,2025-02-22,True,medium
2280,2023-09-25,Canada,LinkedIn,599.9,0.0,Pro,59.99,2023-09-25,2024-01-03,True,medium
2281,2022-02-24,Canada,Referral,599.9,0.0,Pro,59.99,2022-02-24,2022-09-20,True,medium
2282,2022-01-12,Canada,Organic,599.9,0.0,Basic,29.99,2022-01-12,2022-06-30,True,medium
2283,2023-10-19,Canada,Google Ads,599.9,0.0,Premium,99.99,2023-10-19,,False,medium
2284,2023-02-04,USA,LinkedIn,359.94,1.0,Basic,29.99,2023-02-04,,False,high
2285,2023-10-10,USA,Google Ads,359.94,1.0,Basic,29.99,2023-10-10,,False,high
2286,2023-05-30,France,Organic,359.94,1.0,Premium,99.99,2023-05-30,,False,high
2287,2023-10-18,Canada,LinkedIn,359.94,0.0,Pro,59.99,2023-10-18,,False,high
2288,2023-06-26,UK,LinkedIn,359.94,0.0,Basic,29.99,2023-06-26,,False,high
2289,2022-08-25,France,Google Ads,359.94,0.0,Basic,29.99,2022-08-25,,False,high
2290,2022-10-06,Canada,LinkedIn,959.84,1.0,Basic,29.99,2022-10-06,,False,medium
2291,2022-12-14,USA,LinkedIn,959.84,0.0,Pro,59.99,2022-12-14,,False,medium
2292,2023-09-19,UK,LinkedIn,959.84,0.0,Basic,29.99,2023-09-19,,False,medium
2293,2022-04-14,France,Google Ads,959.84,0.0,Premium,99.99,2022-04-14,,False,medium
2294,2023-09-22,UK,Referral,959.84,0.0,Basic,29.99,2023-09-22,,False,medium
2295,2023-06-01,Canada,Google Ads,959.84,0.0,Premium,99.99,2023-06-01,,False,medium
2296,2022-09-05,Germany,Referral,959.84,0.0,Pro,59.99,2022-09-05,,False,medium
2297,2022-12-30,UK,Google Ads,959.84,0.0,Basic,29.99,2022-12-30,,False,medium
2298,2022-11-17,UK,Google Ads,959.84,0.0,Pro,59.99,2022-11-17,,False,medium
2299,2023-09-25,USA,Google Ads,959.84,0.0,Basic,29.99,2023-09-25,,False,medium
2300,2022-10-13,Canada,Google Ads,959.84,0.0,Pro,59.99,2022-10-13,,False,medium
2301,2022-05-29,UK,Google Ads,959.84,0.0,Premium,99.99,2022-05-29,,False,medium
2302,2022-03-25,Canada,Organic,959.84,1.0,Basic,29.99,2022-03-25,,False,medium
2303,2023-02-10,USA,Referral,959.84,1.0,Pro,59.99,2023-02-10,2023-08-18,True,medium
2304,2023-04-01,Canada,Google Ads,959.84,1.0,Pro,59.99,2023-04-01,,False,medium
2305,2022-06-10,USA,Referral,959.84,1.0,Basic,29.99,2022-06-10,,False,medium
2306,2023-04-05,USA,LinkedIn,479.92,1.0,Basic,29.99,2023-04-05,,False,high
2307,2023-07-04,France,Organic,479.92,0.0,Premium,99.99,2023-07-04,,False,high
2308,2023-05-15,Canada,Google Ads,479.92,0.0,Pro,59.99,2023-05-15,,False,high
2309,2023-05-24,Germany,Google Ads,479.92,0.0,Premium,99.99,2023-05-24,2023-10-31,True,high
2310,2023-10-16,France,Organic,479.92,0.0,Pro,59.99,2023-10-16,,False,high
